// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 6 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet  restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 /p:Deterministic=true /p:Optimize=true /p:IntermediateOutputPath="C:\Users\ayman\source\repos\BenchmarkNET9\bin\release\net9.0\fcc0f06f-3159-4ca4-b2c2-ff82eb7716a4\obj\Release\net9.0/" /p:OutDir="C:\Users\ayman\source\repos\BenchmarkNET9\bin\release\net9.0\fcc0f06f-3159-4ca4-b2c2-ff82eb7716a4\bin\Release\net9.0/" /p:OutputPath="C:\Users\ayman\source\repos\BenchmarkNET9\bin\release\net9.0\fcc0f06f-3159-4ca4-b2c2-ff82eb7716a4\bin\Release\net9.0/" in C:\Users\ayman\source\repos\BenchmarkNET9\bin\release\net9.0\fcc0f06f-3159-4ca4-b2c2-ff82eb7716a4
// command took 2.55 sec and exited with 0
// start dotnet  build -c Release --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 /p:Deterministic=true /p:Optimize=true /p:IntermediateOutputPath="C:\Users\ayman\source\repos\BenchmarkNET9\bin\release\net9.0\fcc0f06f-3159-4ca4-b2c2-ff82eb7716a4\obj\Release\net9.0/" /p:OutDir="C:\Users\ayman\source\repos\BenchmarkNET9\bin\release\net9.0\fcc0f06f-3159-4ca4-b2c2-ff82eb7716a4\bin\Release\net9.0/" /p:OutputPath="C:\Users\ayman\source\repos\BenchmarkNET9\bin\release\net9.0\fcc0f06f-3159-4ca4-b2c2-ff82eb7716a4\bin\Release\net9.0/" --output "C:\Users\ayman\source\repos\BenchmarkNET9\bin\release\net9.0\fcc0f06f-3159-4ca4-b2c2-ff82eb7716a4\bin\Release\net9.0/" in C:\Users\ayman\source\repos\BenchmarkNET9\bin\release\net9.0\fcc0f06f-3159-4ca4-b2c2-ff82eb7716a4
// command took 9.76 sec and exited with 0
// ***** Done, took 00:00:12 (12.45 sec)   *****
// Found 6 benchmarks:
//   IterationBenchmark.IEnumerableForeach: DefaultJob [CollectionSize=100]
//   IterationBenchmark.IEnumeratorManual: DefaultJob [CollectionSize=100]
//   IterationBenchmark.IEnumerableForeach: DefaultJob [CollectionSize=1000]
//   IterationBenchmark.IEnumeratorManual: DefaultJob [CollectionSize=1000]
//   IterationBenchmark.IEnumerableForeach: DefaultJob [CollectionSize=10000]
//   IterationBenchmark.IEnumeratorManual: DefaultJob [CollectionSize=10000]

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
WorkloadResult  86: 8192 op, 688965700.00 ns, 84.1023 us/op
WorkloadResult  87: 8192 op, 662354900.00 ns, 80.8539 us/op
WorkloadResult  88: 8192 op, 662271400.00 ns, 80.8437 us/op
WorkloadResult  89: 8192 op, 734602700.00 ns, 89.6732 us/op
WorkloadResult  90: 8192 op, 830560600.00 ns, 101.3868 us/op
WorkloadResult  91: 8192 op, 737769100.00 ns, 90.0597 us/op
WorkloadResult  92: 8192 op, 662506900.00 ns, 80.8724 us/op
// GC:  0 0 0 400 8192
// Threading:  0 0 8192

// AfterAll
// Benchmark Process 16656 has exited with code 0.

Mean = 90.960 μs, StdErr = 1.089 μs (1.20%), N = 92, StdDev = 10.443 μs
Min = 77.220 μs, Q1 = 82.385 μs, Median = 90.025 μs, Q3 = 94.616 μs, Max = 123.364 μs
IQR = 12.230 μs, LowerFence = 64.040 μs, UpperFence = 112.961 μs
ConfidenceInterval = [87.258 μs; 94.663 μs] (CI 99.9%), Margin = 3.702 μs (4.07% of Mean)
Skewness = 1.13, Kurtosis = 4.12, MValue = 3.45

// ** Remained 1 (16.7%) benchmark(s) to run. Estimated finish 2025-02-16 10:59 (0h 1m from now) **
Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
// **************************
// Benchmark: IterationBenchmark.IEnumeratorManual: DefaultJob [CollectionSize=10000]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet fcc0f06f-3159-4ca4-b2c2-ff82eb7716a4.dll --anonymousPipes 1692 1696 --benchmarkName "BenchmarkNET9.IterationBenchmark.IEnumeratorManual(CollectionSize: 10000)" --job Default --benchmarkId 5 in C:\Users\ayman\source\repos\BenchmarkNET9\bin\release\net9.0\fcc0f06f-3159-4ca4-b2c2-ff82eb7716a4\bin\Release\net9.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.14.0
// Runtime=.NET 9.0.2 (9.0.225.6610), X64 RyuJIT AVX2
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX2,AES,BMI1,BMI2,FMA,LZCNT,PCLMUL,POPCNT VectorSize=256
// Job: DefaultJob

OverheadJitting  1: 1 op, 267300.00 ns, 267.3000 us/op
WorkloadJitting  1: 1 op, 2025300.00 ns, 2.0253 ms/op

OverheadJitting  2: 16 op, 308600.00 ns, 19.2875 us/op
WorkloadJitting  2: 16 op, 2104800.00 ns, 131.5500 us/op

WorkloadPilot    1: 16 op, 2404100.00 ns, 150.2563 us/op
WorkloadPilot    2: 32 op, 4072200.00 ns, 127.2563 us/op
WorkloadPilot    3: 64 op, 6992200.00 ns, 109.2531 us/op
WorkloadPilot    4: 128 op, 14200400.00 ns, 110.9406 us/op
WorkloadPilot    5: 256 op, 26958200.00 ns, 105.3055 us/op
WorkloadPilot    6: 512 op, 60506600.00 ns, 118.1770 us/op
WorkloadPilot    7: 1024 op, 99887100.00 ns, 97.5460 us/op
WorkloadPilot    8: 2048 op, 185888900.00 ns, 90.7661 us/op
WorkloadPilot    9: 4096 op, 397730900.00 ns, 97.1023 us/op
WorkloadPilot   10: 8192 op, 933869300.00 ns, 113.9977 us/op

OverheadWarmup   1: 8192 op, 27500.00 ns, 3.3569 ns/op
OverheadWarmup   2: 8192 op, 30000.00 ns, 3.6621 ns/op
OverheadWarmup   3: 8192 op, 26300.00 ns, 3.2104 ns/op
OverheadWarmup   4: 8192 op, 26700.00 ns, 3.2593 ns/op
OverheadWarmup   5: 8192 op, 26400.00 ns, 3.2227 ns/op

OverheadActual   1: 8192 op, 26700.00 ns, 3.2593 ns/op
OverheadActual   2: 8192 op, 26500.00 ns, 3.2349 ns/op
OverheadActual   3: 8192 op, 26600.00 ns, 3.2471 ns/op
OverheadActual   4: 8192 op, 28200.00 ns, 3.4424 ns/op
OverheadActual   5: 8192 op, 26500.00 ns, 3.2349 ns/op
OverheadActual   6: 8192 op, 27800.00 ns, 3.3936 ns/op
OverheadActual   7: 8192 op, 27900.00 ns, 3.4058 ns/op
OverheadActual   8: 8192 op, 27200.00 ns, 3.3203 ns/op
OverheadActual   9: 8192 op, 27500.00 ns, 3.3569 ns/op
OverheadActual  10: 8192 op, 35400.00 ns, 4.3213 ns/op
OverheadActual  11: 8192 op, 27500.00 ns, 3.3569 ns/op
OverheadActual  12: 8192 op, 36600.00 ns, 4.4678 ns/op
OverheadActual  13: 8192 op, 27300.00 ns, 3.3325 ns/op
OverheadActual  14: 8192 op, 27800.00 ns, 3.3936 ns/op
OverheadActual  15: 8192 op, 27500.00 ns, 3.3569 ns/op

WorkloadWarmup   1: 8192 op, 901463500.00 ns, 110.0419 us/op
WorkloadWarmup   2: 8192 op, 840363400.00 ns, 102.5834 us/op
WorkloadWarmup   3: 8192 op, 877109200.00 ns, 107.0690 us/op
WorkloadWarmup   4: 8192 op, 804098200.00 ns, 98.1565 us/op
WorkloadWarmup   5: 8192 op, 747004100.00 ns, 91.1870 us/op
WorkloadWarmup   6: 8192 op, 746091100.00 ns, 91.0756 us/op
WorkloadWarmup   7: 8192 op, 777649200.00 ns, 94.9279 us/op
WorkloadWarmup   8: 8192 op, 846968500.00 ns, 103.3897 us/op
WorkloadWarmup   9: 8192 op, 838704300.00 ns, 102.3809 us/op

// BeforeActualRun
WorkloadActual   1: 8192 op, 832991800.00 ns, 101.6836 us/op
WorkloadActual   2: 8192 op, 769276500.00 ns, 93.9058 us/op
WorkloadActual   3: 8192 op, 778518400.00 ns, 95.0340 us/op
WorkloadActual   4: 8192 op, 739854500.00 ns, 90.3143 us/op
WorkloadActual   5: 8192 op, 759426600.00 ns, 92.7034 us/op
WorkloadActual   6: 8192 op, 862173000.00 ns, 105.2457 us/op
WorkloadActual   7: 8192 op, 2041865800.00 ns, 249.2512 us/op
WorkloadActual   8: 8192 op, 2779994500.00 ns, 339.3548 us/op
WorkloadActual   9: 8192 op, 1491833100.00 ns, 182.1085 us/op
WorkloadActual  10: 8192 op, 953439100.00 ns, 116.3866 us/op
WorkloadActual  11: 8192 op, 1139996200.00 ns, 139.1597 us/op
WorkloadActual  12: 8192 op, 819030700.00 ns, 99.9793 us/op
WorkloadActual  13: 8192 op, 944851100.00 ns, 115.3383 us/op
WorkloadActual  14: 8192 op, 799314200.00 ns, 97.5725 us/op
WorkloadActual  15: 8192 op, 866320100.00 ns, 105.7520 us/op
WorkloadActual  16: 8192 op, 885066600.00 ns, 108.0404 us/op
WorkloadActual  17: 8192 op, 717962500.00 ns, 87.6419 us/op
WorkloadActual  18: 8192 op, 706804300.00 ns, 86.2798 us/op
WorkloadActual  19: 8192 op, 740013800.00 ns, 90.3337 us/op
WorkloadActual  20: 8192 op, 642219500.00 ns, 78.3959 us/op
WorkloadActual  21: 8192 op, 796691600.00 ns, 97.2524 us/op
WorkloadActual  22: 8192 op, 726986900.00 ns, 88.7435 us/op
WorkloadActual  23: 8192 op, 768873000.00 ns, 93.8566 us/op
WorkloadActual  24: 8192 op, 670645200.00 ns, 81.8659 us/op
WorkloadActual  25: 8192 op, 731209800.00 ns, 89.2590 us/op
WorkloadActual  26: 8192 op, 788042100.00 ns, 96.1965 us/op
WorkloadActual  27: 8192 op, 825169800.00 ns, 100.7287 us/op
WorkloadActual  28: 8192 op, 731615900.00 ns, 89.3086 us/op
WorkloadActual  29: 8192 op, 684143000.00 ns, 83.5135 us/op
WorkloadActual  30: 8192 op, 732426600.00 ns, 89.4075 us/op
WorkloadActual  31: 8192 op, 675511000.00 ns, 82.4598 us/op
WorkloadActual  32: 8192 op, 769134000.00 ns, 93.8884 us/op
WorkloadActual  33: 8192 op, 872012200.00 ns, 106.4468 us/op
WorkloadActual  34: 8192 op, 815022500.00 ns, 99.4901 us/op
WorkloadActual  35: 8192 op, 746049400.00 ns, 91.0705 us/op
WorkloadActual  36: 8192 op, 761466600.00 ns, 92.9525 us/op
WorkloadActual  37: 8192 op, 715468900.00 ns, 87.3375 us/op
WorkloadActual  38: 8192 op, 700633400.00 ns, 85.5265 us/op
WorkloadActual  39: 8192 op, 677528700.00 ns, 82.7061 us/op
WorkloadActual  40: 8192 op, 696031800.00 ns, 84.9648 us/op
WorkloadActual  41: 8192 op, 660468300.00 ns, 80.6236 us/op
WorkloadActual  42: 8192 op, 661731500.00 ns, 80.7778 us/op
WorkloadActual  43: 8192 op, 702970300.00 ns, 85.8118 us/op
WorkloadActual  44: 8192 op, 763592900.00 ns, 93.2120 us/op
WorkloadActual  45: 8192 op, 843082400.00 ns, 102.9153 us/op
WorkloadActual  46: 8192 op, 777422000.00 ns, 94.9001 us/op
WorkloadActual  47: 8192 op, 674932000.00 ns, 82.3892 us/op
WorkloadActual  48: 8192 op, 720230800.00 ns, 87.9188 us/op
WorkloadActual  49: 8192 op, 995788400.00 ns, 121.5562 us/op
WorkloadActual  50: 8192 op, 1013571300.00 ns, 123.7270 us/op
WorkloadActual  51: 8192 op, 1023271000.00 ns, 124.9110 us/op
WorkloadActual  52: 8192 op, 1219353100.00 ns, 148.8468 us/op
WorkloadActual  53: 8192 op, 924018300.00 ns, 112.7952 us/op
WorkloadActual  54: 8192 op, 747737200.00 ns, 91.2765 us/op
WorkloadActual  55: 8192 op, 757451300.00 ns, 92.4623 us/op
WorkloadActual  56: 8192 op, 821252100.00 ns, 100.2505 us/op
WorkloadActual  57: 8192 op, 760574500.00 ns, 92.8436 us/op
WorkloadActual  58: 8192 op, 744979200.00 ns, 90.9398 us/op
WorkloadActual  59: 8192 op, 792977000.00 ns, 96.7990 us/op
WorkloadActual  60: 8192 op, 939788000.00 ns, 114.7202 us/op
WorkloadActual  61: 8192 op, 997150500.00 ns, 121.7225 us/op
WorkloadActual  62: 8192 op, 1196231600.00 ns, 146.0244 us/op
WorkloadActual  63: 8192 op, 1271322300.00 ns, 155.1907 us/op
WorkloadActual  64: 8192 op, 870921500.00 ns, 106.3137 us/op
WorkloadActual  65: 8192 op, 788548600.00 ns, 96.2584 us/op
WorkloadActual  66: 8192 op, 734778500.00 ns, 89.6946 us/op
WorkloadActual  67: 8192 op, 740295800.00 ns, 90.3681 us/op
WorkloadActual  68: 8192 op, 835446700.00 ns, 101.9832 us/op
WorkloadActual  69: 8192 op, 798754600.00 ns, 97.5042 us/op
WorkloadActual  70: 8192 op, 695708700.00 ns, 84.9254 us/op
WorkloadActual  71: 8192 op, 671649800.00 ns, 81.9885 us/op
WorkloadActual  72: 8192 op, 637182700.00 ns, 77.7811 us/op
WorkloadActual  73: 8192 op, 638499600.00 ns, 77.9418 us/op
WorkloadActual  74: 8192 op, 630466800.00 ns, 76.9613 us/op
WorkloadActual  75: 8192 op, 628658500.00 ns, 76.7405 us/op
WorkloadActual  76: 8192 op, 766675000.00 ns, 93.5883 us/op
WorkloadActual  77: 8192 op, 640680700.00 ns, 78.2081 us/op
WorkloadActual  78: 8192 op, 637020600.00 ns, 77.7613 us/op
WorkloadActual  79: 8192 op, 637058600.00 ns, 77.7659 us/op
WorkloadActual  80: 8192 op, 753021800.00 ns, 91.9216 us/op
WorkloadActual  81: 8192 op, 782389300.00 ns, 95.5065 us/op
WorkloadActual  82: 8192 op, 776527600.00 ns, 94.7910 us/op
WorkloadActual  83: 8192 op, 795040000.00 ns, 97.0508 us/op
WorkloadActual  84: 8192 op, 834781500.00 ns, 101.9020 us/op
WorkloadActual  85: 8192 op, 739042700.00 ns, 90.2152 us/op
WorkloadActual  86: 8192 op, 743707700.00 ns, 90.7846 us/op
WorkloadActual  87: 8192 op, 766367900.00 ns, 93.5508 us/op
WorkloadActual  88: 8192 op, 836496800.00 ns, 102.1114 us/op
WorkloadActual  89: 8192 op, 885773600.00 ns, 108.1267 us/op
WorkloadActual  90: 8192 op, 1053810300.00 ns, 128.6390 us/op
WorkloadActual  91: 8192 op, 1602028600.00 ns, 195.5601 us/op
WorkloadActual  92: 8192 op, 1627918500.00 ns, 198.7205 us/op
WorkloadActual  93: 8192 op, 1225753900.00 ns, 149.6282 us/op
WorkloadActual  94: 8192 op, 985972600.00 ns, 120.3580 us/op
WorkloadActual  95: 8192 op, 961803200.00 ns, 117.4076 us/op
WorkloadActual  96: 8192 op, 954421700.00 ns, 116.5066 us/op
WorkloadActual  97: 8192 op, 1328341200.00 ns, 162.1510 us/op
WorkloadActual  98: 8192 op, 1209922100.00 ns, 147.6956 us/op
WorkloadActual  99: 8192 op, 1197951600.00 ns, 146.2343 us/op
WorkloadActual  100: 8192 op, 883477900.00 ns, 107.8464 us/op

// AfterActualRun
WorkloadResult   1: 8192 op, 832964300.00 ns, 101.6802 us/op
WorkloadResult   2: 8192 op, 769249000.00 ns, 93.9025 us/op
WorkloadResult   3: 8192 op, 778490900.00 ns, 95.0306 us/op
WorkloadResult   4: 8192 op, 739827000.00 ns, 90.3109 us/op
WorkloadResult   5: 8192 op, 759399100.00 ns, 92.7001 us/op
WorkloadResult   6: 8192 op, 862145500.00 ns, 105.2424 us/op
WorkloadResult   7: 8192 op, 953411600.00 ns, 116.3833 us/op
WorkloadResult   8: 8192 op, 1139968700.00 ns, 139.1563 us/op
WorkloadResult   9: 8192 op, 819003200.00 ns, 99.9760 us/op
WorkloadResult  10: 8192 op, 944823600.00 ns, 115.3349 us/op
WorkloadResult  11: 8192 op, 799286700.00 ns, 97.5692 us/op
WorkloadResult  12: 8192 op, 866292600.00 ns, 105.7486 us/op
WorkloadResult  13: 8192 op, 885039100.00 ns, 108.0370 us/op
WorkloadResult  14: 8192 op, 717935000.00 ns, 87.6385 us/op
WorkloadResult  15: 8192 op, 706776800.00 ns, 86.2765 us/op
WorkloadResult  16: 8192 op, 739986300.00 ns, 90.3304 us/op
WorkloadResult  17: 8192 op, 642192000.00 ns, 78.3926 us/op
WorkloadResult  18: 8192 op, 796664100.00 ns, 97.2490 us/op
WorkloadResult  19: 8192 op, 726959400.00 ns, 88.7402 us/op
WorkloadResult  20: 8192 op, 768845500.00 ns, 93.8532 us/op
WorkloadResult  21: 8192 op, 670617700.00 ns, 81.8625 us/op
WorkloadResult  22: 8192 op, 731182300.00 ns, 89.2557 us/op
WorkloadResult  23: 8192 op, 788014600.00 ns, 96.1932 us/op
WorkloadResult  24: 8192 op, 825142300.00 ns, 100.7254 us/op
WorkloadResult  25: 8192 op, 731588400.00 ns, 89.3052 us/op
WorkloadResult  26: 8192 op, 684115500.00 ns, 83.5102 us/op
WorkloadResult  27: 8192 op, 732399100.00 ns, 89.4042 us/op
WorkloadResult  28: 8192 op, 675483500.00 ns, 82.4565 us/op
WorkloadResult  29: 8192 op, 769106500.00 ns, 93.8851 us/op
WorkloadResult  30: 8192 op, 871984700.00 ns, 106.4434 us/op
WorkloadResult  31: 8192 op, 814995000.00 ns, 99.4867 us/op
WorkloadResult  32: 8192 op, 746021900.00 ns, 91.0671 us/op
WorkloadResult  33: 8192 op, 761439100.00 ns, 92.9491 us/op
WorkloadResult  34: 8192 op, 715441400.00 ns, 87.3342 us/op
WorkloadResult  35: 8192 op, 700605900.00 ns, 85.5232 us/op
WorkloadResult  36: 8192 op, 677501200.00 ns, 82.7028 us/op
WorkloadResult  37: 8192 op, 696004300.00 ns, 84.9615 us/op
WorkloadResult  38: 8192 op, 660440800.00 ns, 80.6202 us/op
WorkloadResult  39: 8192 op, 661704000.00 ns, 80.7744 us/op
WorkloadResult  40: 8192 op, 702942800.00 ns, 85.8084 us/op
WorkloadResult  41: 8192 op, 763565400.00 ns, 93.2087 us/op
WorkloadResult  42: 8192 op, 843054900.00 ns, 102.9120 us/op
WorkloadResult  43: 8192 op, 777394500.00 ns, 94.8968 us/op
WorkloadResult  44: 8192 op, 674904500.00 ns, 82.3858 us/op
WorkloadResult  45: 8192 op, 720203300.00 ns, 87.9154 us/op
WorkloadResult  46: 8192 op, 995760900.00 ns, 121.5528 us/op
WorkloadResult  47: 8192 op, 1013543800.00 ns, 123.7236 us/op
WorkloadResult  48: 8192 op, 1023243500.00 ns, 124.9077 us/op
WorkloadResult  49: 8192 op, 923990800.00 ns, 112.7918 us/op
WorkloadResult  50: 8192 op, 747709700.00 ns, 91.2732 us/op
WorkloadResult  51: 8192 op, 757423800.00 ns, 92.4590 us/op
WorkloadResult  52: 8192 op, 821224600.00 ns, 100.2471 us/op
WorkloadResult  53: 8192 op, 760547000.00 ns, 92.8402 us/op
WorkloadResult  54: 8192 op, 744951700.00 ns, 90.9365 us/op
WorkloadResult  55: 8192 op, 792949500.00 ns, 96.7956 us/op
WorkloadResult  56: 8192 op, 939760500.00 ns, 114.7169 us/op
WorkloadResult  57: 8192 op, 997123000.00 ns, 121.7191 us/op
WorkloadResult  58: 8192 op, 870894000.00 ns, 106.3103 us/op
WorkloadResult  59: 8192 op, 788521100.00 ns, 96.2550 us/op
WorkloadResult  60: 8192 op, 734751000.00 ns, 89.6913 us/op
WorkloadResult  61: 8192 op, 740268300.00 ns, 90.3648 us/op
WorkloadResult  62: 8192 op, 835419200.00 ns, 101.9799 us/op
WorkloadResult  63: 8192 op, 798727100.00 ns, 97.5009 us/op
WorkloadResult  64: 8192 op, 695681200.00 ns, 84.9220 us/op
WorkloadResult  65: 8192 op, 671622300.00 ns, 81.9851 us/op
WorkloadResult  66: 8192 op, 637155200.00 ns, 77.7777 us/op
WorkloadResult  67: 8192 op, 638472100.00 ns, 77.9385 us/op
WorkloadResult  68: 8192 op, 630439300.00 ns, 76.9579 us/op
WorkloadResult  69: 8192 op, 628631000.00 ns, 76.7372 us/op
WorkloadResult  70: 8192 op, 766647500.00 ns, 93.5849 us/op
WorkloadResult  71: 8192 op, 640653200.00 ns, 78.2047 us/op
WorkloadResult  72: 8192 op, 636993100.00 ns, 77.7579 us/op
WorkloadResult  73: 8192 op, 637031100.00 ns, 77.7626 us/op
WorkloadResult  74: 8192 op, 752994300.00 ns, 91.9182 us/op
WorkloadResult  75: 8192 op, 782361800.00 ns, 95.5031 us/op
WorkloadResult  76: 8192 op, 776500100.00 ns, 94.7876 us/op
WorkloadResult  77: 8192 op, 795012500.00 ns, 97.0474 us/op
WorkloadResult  78: 8192 op, 834754000.00 ns, 101.8987 us/op
WorkloadResult  79: 8192 op, 739015200.00 ns, 90.2118 us/op
WorkloadResult  80: 8192 op, 743680200.00 ns, 90.7813 us/op
WorkloadResult  81: 8192 op, 766340400.00 ns, 93.5474 us/op
WorkloadResult  82: 8192 op, 836469300.00 ns, 102.1081 us/op
WorkloadResult  83: 8192 op, 885746100.00 ns, 108.1233 us/op
WorkloadResult  84: 8192 op, 1053782800.00 ns, 128.6356 us/op
WorkloadResult  85: 8192 op, 985945100.00 ns, 120.3546 us/op
WorkloadResult  86: 8192 op, 961775700.00 ns, 117.4043 us/op
WorkloadResult  87: 8192 op, 954394200.00 ns, 116.5032 us/op
WorkloadResult  88: 8192 op, 883450400.00 ns, 107.8431 us/op
// GC:  0 0 0 400 8192
// Threading:  0 0 8192

// AfterAll
// Benchmark Process 9288 has exited with code 0.

Mean = 96.085 μs, StdErr = 1.418 μs (1.48%), N = 88, StdDev = 13.303 μs
Min = 76.737 μs, Q1 = 87.562 μs, Median = 93.566 μs, Q3 = 102.012 μs, Max = 139.156 μs
IQR = 14.449 μs, LowerFence = 65.888 μs, UpperFence = 123.686 μs
ConfidenceInterval = [91.255 μs; 100.915 μs] (CI 99.9%), Margin = 4.830 μs (5.03% of Mean)
Skewness = 0.86, Kurtosis = 3.4, MValue = 2.93

// ** Remained 0 (0.0%) benchmark(s) to run. Estimated finish 2025-02-16 10:59 (0h 0m from now) **
Successfully reverted power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
// ***** BenchmarkRunner: Finish  *****

// * Export *
  BenchmarkDotNet.Artifacts\results\BenchmarkNET9.IterationBenchmark-report.csv
  BenchmarkDotNet.Artifacts\results\BenchmarkNET9.IterationBenchmark-report-github.md
  BenchmarkDotNet.Artifacts\results\BenchmarkNET9.IterationBenchmark-report.html

// * Detailed results *
IterationBenchmark.IEnumerableForeach: DefaultJob [CollectionSize=100]
Runtime = .NET 9.0.2 (9.0.225.6610), X64 RyuJIT AVX2; GC = Concurrent Workstation
Mean = 672.094 ns, StdErr = 6.983 ns (1.04%), N = 92, StdDev = 66.977 ns
Min = 570.462 ns, Q1 = 625.911 ns, Median = 671.633 ns, Q3 = 707.956 ns, Max = 849.241 ns
IQR = 82.045 ns, LowerFence = 502.845 ns, UpperFence = 831.023 ns
ConfidenceInterval = [648.348 ns; 695.841 ns] (CI 99.9%), Margin = 23.746 ns (3.53% of Mean)
Skewness = 0.48, Kurtosis = 2.84, MValue = 3.45
-------------------- Histogram --------------------
[566.841 ns ; 605.787 ns) | @@@@@@@@@@@@@@@@@@@
[605.787 ns ; 656.008 ns) | @@@@@@@@@@@@@@@@@@
[656.008 ns ; 707.551 ns) | @@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[707.551 ns ; 748.212 ns) | @@@@@@@@@@@@
[748.212 ns ; 785.295 ns) | @@@@@@
[785.295 ns ; 810.308 ns) | 
[810.308 ns ; 849.254 ns) | @@@@@
---------------------------------------------------

IterationBenchmark.IEnumeratorManual: DefaultJob [CollectionSize=100]
Runtime = .NET 9.0.2 (9.0.225.6610), X64 RyuJIT AVX2; GC = Concurrent Workstation
Mean = 692.240 ns, StdErr = 13.179 ns (1.90%), N = 97, StdDev = 129.800 ns
Min = 540.683 ns, Q1 = 579.239 ns, Median = 668.852 ns, Q3 = 748.115 ns, Max = 1,069.359 ns
IQR = 168.876 ns, LowerFence = 325.925 ns, UpperFence = 1,001.430 ns
ConfidenceInterval = [647.499 ns; 736.980 ns] (CI 99.9%), Margin = 44.740 ns (6.46% of Mean)
Skewness = 0.95, Kurtosis = 3.03, MValue = 2.88
-------------------- Histogram --------------------
[  503.605 ns ;   546.212 ns) | @
[  546.212 ns ;   637.702 ns) | @@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[  637.702 ns ;   730.959 ns) | @@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[  730.959 ns ;   818.351 ns) | @@@@@@@@
[  818.351 ns ;   892.507 ns) | @@@@@@@@@@@
[  892.507 ns ;   975.749 ns) | @@@@@@
[  975.749 ns ; 1,006.456 ns) | 
[1,006.456 ns ; 1,080.612 ns) | @@@
---------------------------------------------------

IterationBenchmark.IEnumerableForeach: DefaultJob [CollectionSize=1000]
Runtime = .NET 9.0.2 (9.0.225.6610), X64 RyuJIT AVX2; GC = Concurrent Workstation
Mean = 7.820 μs, StdErr = 0.115 μs (1.47%), N = 100, StdDev = 1.150 μs
Min = 6.636 μs, Q1 = 6.885 μs, Median = 7.268 μs, Q3 = 8.897 μs, Max = 11.216 μs
IQR = 2.012 μs, LowerFence = 3.867 μs, UpperFence = 11.915 μs
ConfidenceInterval = [7.430 μs; 8.211 μs] (CI 99.9%), Margin = 0.390 μs (4.99% of Mean)
Skewness = 0.91, Kurtosis = 2.65, MValue = 2.76
-------------------- Histogram --------------------
[ 6.617 μs ;  7.267 μs) | @@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[ 7.267 μs ;  7.886 μs) | @@@@@@@@@@@@@
[ 7.886 μs ;  8.532 μs) | @@@@@@@@
[ 8.532 μs ;  8.880 μs) | @@
[ 8.880 μs ;  9.531 μs) | @@@@@@@@@@@@@@@@@@@
[ 9.531 μs ; 10.383 μs) | @@@@@@
[10.383 μs ; 10.660 μs) | 
[10.660 μs ; 11.311 μs) | @@
---------------------------------------------------

IterationBenchmark.IEnumeratorManual: DefaultJob [CollectionSize=1000]
Runtime = .NET 9.0.2 (9.0.225.6610), X64 RyuJIT AVX2; GC = Concurrent Workstation
Mean = 10.164 μs, StdErr = 0.329 μs (3.24%), N = 98, StdDev = 3.260 μs
Min = 6.630 μs, Q1 = 7.667 μs, Median = 8.980 μs, Q3 = 12.587 μs, Max = 19.993 μs
IQR = 4.920 μs, LowerFence = 0.286 μs, UpperFence = 19.968 μs
ConfidenceInterval = [9.046 μs; 11.281 μs] (CI 99.9%), Margin = 1.118 μs (11.00% of Mean)
Skewness = 1.04, Kurtosis = 3.25, MValue = 2.81
-------------------- Histogram --------------------
[ 6.598 μs ;  8.454 μs) | @@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[ 8.454 μs ; 10.186 μs) | @@@@@@@@@@@@@@@@@@@
[10.186 μs ; 11.610 μs) | @@@@@@
[11.610 μs ; 13.466 μs) | @@@@@@@@@@@@@@@
[13.466 μs ; 15.934 μs) | @@@@@@@@@
[15.934 μs ; 17.124 μs) | @
[17.124 μs ; 18.980 μs) | @@@@
[18.980 μs ; 20.921 μs) | @
---------------------------------------------------

IterationBenchmark.IEnumerableForeach: DefaultJob [CollectionSize=10000]
Runtime = .NET 9.0.2 (9.0.225.6610), X64 RyuJIT AVX2; GC = Concurrent Workstation
Mean = 90.960 μs, StdErr = 1.089 μs (1.20%), N = 92, StdDev = 10.443 μs
Min = 77.220 μs, Q1 = 82.385 μs, Median = 90.025 μs, Q3 = 94.616 μs, Max = 123.364 μs
IQR = 12.230 μs, LowerFence = 64.040 μs, UpperFence = 112.961 μs
